,movie_id,predictions
304,22059252,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
305,12005853,1 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0
306,18070985,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
307,2761219,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
308,5472338,0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
309,7585416,0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
310,31403303,1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
311,22281870,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
312,16771910,1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
313,2913859,1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
314,12573497,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
315,20193934,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
316,5541680,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
317,11438787,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
318,18951054,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
319,7085931,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
320,1183043,0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
321,8846610,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
322,31855265,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
323,7672134,1 1 1 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0
324,14202294,0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
325,234827,0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
326,6328860,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
327,1865556,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
328,18892860,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
329,11174624,1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
330,1093364,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
331,4856981,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
332,3828751,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
333,5806720,0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
334,6724491,1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
335,23015747,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
336,522735,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
337,3811830,1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
338,28948643,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
339,15706691,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
340,2475248,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
341,1606173,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
342,21441296,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
343,28796355,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
344,7782424,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
345,2947481,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
346,7230206,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
347,24265023,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
348,28282337,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
349,9883850,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
350,20066135,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
351,17752353,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
352,36147636,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
353,11576690,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
354,2001717,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
355,20370033,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
356,9523372,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
357,26292267,0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
358,16688658,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
359,1610321,0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0
360,20825583,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
361,2103388,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
362,31314997,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
363,8979709,1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0
364,11977088,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
365,18235376,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
366,4744688,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
367,34468613,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
368,36465188,0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
369,5090323,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
370,24328926,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
371,3200178,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
372,21776870,1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
373,14194356,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
374,4290703,0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
375,13895355,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
376,25427344,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
377,3738820,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
378,7070725,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
379,10555625,0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0
380,11192670,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
381,8355871,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
382,5261530,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
383,16439424,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
384,13701844,0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0
385,9541497,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
386,1889426,0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
387,878974,0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0
388,32671897,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
389,9980905,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
390,25438380,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
391,34398592,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
392,33778072,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
393,1311098,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
394,3326078,0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
395,25451763,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
396,20259200,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
397,3569822,1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
398,20611380,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
399,5819565,0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
400,24531271,0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0
401,9667585,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
402,19758454,0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
403,5502313,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
404,17181831,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
405,2058214,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
406,1312526,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
407,30732491,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
408,19958848,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
409,1353671,1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0
410,2571348,1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
411,4947802,1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
412,4333681,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
413,236497,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
414,1646358,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
415,16198418,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
416,33935867,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
417,26067636,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
418,6577108,0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
419,32699320,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
420,10640685,1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
421,29449838,0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
422,1792785,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
423,1260100,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
424,6772207,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
425,22641776,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
426,28520054,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
427,216072,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
428,3198799,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
429,22997248,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
430,32581343,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
431,12141318,1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
432,2275930,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
433,18917513,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
434,18766380,0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0
435,10695156,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
436,6945281,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
437,26037408,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
438,105394,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
439,30125465,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
440,7994800,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
441,24464878,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
442,28492772,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
443,34346480,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
444,26241300,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
445,31120905,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
446,14401906,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
447,5283093,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
448,7210856,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
449,8195278,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
450,6804178,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
451,33726624,1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
452,1713779,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
453,27686452,0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1
454,1529108,1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
455,1051659,0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
456,3447112,0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
457,21835208,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
458,30864775,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
459,30431590,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
460,12289802,0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
461,18627782,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
462,7370905,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
463,28034213,0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
464,874208,0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0
465,19940419,0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
466,32010959,1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
467,21001959,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
468,26283042,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
469,32115539,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
470,1587667,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
471,28710080,0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0
472,2987324,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
473,27645834,0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
474,1700544,0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
475,23463285,0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0
476,5990251,0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
477,30695447,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
478,33032071,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
479,31612089,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
480,4463866,1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
481,11464636,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
482,29550893,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
483,29064689,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
484,31508497,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
485,1971322,0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
486,20003222,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
487,3306716,0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0
488,33500618,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
489,3253210,1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1
490,27610095,0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
491,23688847,0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
492,5811284,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
493,26063404,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
494,11451733,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
495,4616225,0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
496,6678894,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
497,29267198,1 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
498,14284023,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
499,1595142,0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
500,14892910,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
501,5488755,0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
502,7917619,0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
503,22050847,0 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0
504,23721339,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
505,35968313,1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
506,5760664,0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
507,7769076,1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
508,5980263,0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
509,4340789,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
510,3198813,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
511,11488471,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
512,18734761,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
513,26459734,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
514,14472966,0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
515,9990262,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
516,33890115,0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
517,27872916,1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
518,890407,1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
519,15290813,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
520,4159282,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
521,31046582,0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
522,10090126,0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
523,2828905,0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0
524,18607185,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
525,11674085,0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
526,25020314,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
527,12622802,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
528,14337425,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
529,5923051,1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
530,2903798,0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
531,8743877,1 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
532,6644383,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
533,26138411,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
534,8671750,1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
535,2149218,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
536,18222110,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
537,2400405,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
538,15372410,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
539,11375668,1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
540,4578720,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
541,23295876,1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
542,1469695,0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
543,33789163,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
544,28146653,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
545,5383633,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
546,3917891,1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
547,9642489,1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0
548,16176760,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
549,19985850,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
550,2020181,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
551,27645535,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
552,4608760,1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
553,9110442,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
554,2773890,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
555,19412716,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
556,29012443,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
557,23117383,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
558,9604242,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
559,5082374,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
560,11691107,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
561,28214227,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
562,36467334,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
563,32326508,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
564,8545243,1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
565,1356647,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
566,31912450,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
567,11796273,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
568,28113191,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
569,35016577,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
570,28086514,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
571,28218992,1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0
572,18168131,1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
573,15236532,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
574,21013036,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
575,1881878,0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
576,6402018,1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0
577,7806783,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
578,3569608,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
579,21751211,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
580,2717905,0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
581,19022589,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
582,33418077,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
583,10299117,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
584,34014280,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
585,1354975,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
586,20829476,0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
587,11522949,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
588,3447166,0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
589,2550894,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
590,10444367,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
591,35005139,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
592,33194261,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
593,17079759,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
594,15453009,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
595,23194543,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
596,14206642,0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
597,24161254,0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
598,2400444,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
599,1282851,1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
600,21038272,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
601,1086550,0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
602,3071743,1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0
603,225615,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0
604,7724880,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
605,605939,0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0
606,24799628,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
607,6394251,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
